paper_id,material_base,pa6_pct,glass_fiber_pct,graphite_pct,mos2_pct,pa66_pct,other_ingredients,other_ingredients_wt_pct,load_N,speed_ms,distance_m,PV_factor,counterface,test_type,environment,humidity_pct,temperature_C,fabrication,COF,wear_rate_mm3Nm,wear_volume_mm3,mass_loss_mg,contact_temp_C,source_doi,extraction_method,confidence,notes,date_added
KHAKBAZ2024,PA6,85,15,0,0,,,,15,0.0009594947562838827,220,,other,PoD,dry,,25,injection,0.50,,,0.032,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Unconditioned sample tested in dry medium; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,75,25,0,0,,,,15,0.0009594947562838827,220,,other,PoD,dry,,25,injection,0.45,,,0.033,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Unconditioned sample tested in dry medium; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,100,0,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.64,,,0.076,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Unconditioned sample tested in water medium at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,85,15,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.56,,,0.255,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Unconditioned sample tested in water medium at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,75,25,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.55,,,0.255,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Unconditioned sample tested in water medium at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,100,0,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.70,,,0.065,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at RT to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,85,15,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.63,,,0.150,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at RT to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,75,25,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.60,,,0.160,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at RT to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,100,0,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.67,,,0.065,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at 40 C to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,85,15,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.61,,,0.150,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at 40 C to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,75,25,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.58,,,0.165,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at 40 C to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,85,15,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.62,,,0.180,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at 60 C to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KHAKBAZ2024,PA6,75,25,0,0,,,,15,0.0009594947562838827,220,,other,PoD,water,,60,injection,0.57,,,0.250,,10.1016/j.polymdegradstab.2024.110870,bar_chart,medium,Conditioned in water at 60 C to saturation; tested in water at 60 C; mass loss reported in g; Converted from rpm to m/s using 50 mm disc diameter,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.3944,0.002682,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.3508,0.002685,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.3466,0.001953,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2695,0.001961,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.2483,0.003141,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.2152,0.001205,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2056,0.001365,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.1976,0.001410,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.2097,0.000909,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.4379,0.002912,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.4017,0.002048,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.4787,0.002742,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2267,0.001577,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.2804,0.002048,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.2102,0.001163,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2075,0.001096,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.2230,0.001048,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.1600,0.001033,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.5125,0.002403,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.4013,0.002122,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.4848,0.002338,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2863,0.001294,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.3766,0.001747,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.2723,0.001378,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,80,,,,steel,BoR,dry,,,extrusion,0.2683,0.000898,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,100,,,,steel,BoR,dry,,,extrusion,0.2271,0.000994,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KULKARNI2014,other,0,0,0,0,0,ABS; ZnO,ABS; ZnO,120,,,,steel,BoR,dry,,,extrusion,0.2747,0.000721,,,,10.1016/j.mspro.2014.07.050,table,high,speed reported in rpm; test duration 300 s,2026-09-01
KUMAR2024,PA66,0,0,0,0,100,,,10,,,,steel,BoP,dry,,25,injection,0.395,2.55e-6,,,,10.002/pc.29270,bar_chart,high,abrading frequency = 5 Hz; stroke length = 5 mm; test time = 30 min,2026-09-01
KUMAR2024,PA66,0,0,0,0,100,,,30,,,,steel,BoP,dry,,25,injection,0.425,3.10e-6,,,,10.002/pc.29270,bar_chart,high,abrading frequency = 5 Hz; stroke length = 5 mm; test time = 30 min,2026-09-01
KUMAR2024,PA66,0,0,0,0,100,,,50,,,,steel,BoP,dry,,25,injection,0.455,3.80e-6,,,,10.002/pc.29270,bar_chart,high,abrading frequency = 5 Hz; stroke length = 5 mm; test time = 30 min,2026-09-01
KUMAR2024,PA66,0,0,0,0.5,99,GnPs,0.5,10,,,,steel,BoP,dry,,25,injection,0.277,1.43e-6,,,,10.002/pc.29270,bar_chart,high,abrading frequency = 5 Hz; stroke length = 5 mm; test time = 30 min,2026-09-01
KUMAR2024,PA66,0,0,0,0.5,99,GnPs,0.5,30,,,,steel,BoP,dry,,25,injection,0.323,2.29e-6,,,,10.002/pc.29270,bar_chart,high,abrading frequency = 5 Hz; stroke length = 5 mm; test time = 30 min,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,10,,,,steel,BoP,dry,55,22.5,injection,0.40,0.000028,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,30,,,,steel,BoP,dry,55,22.5,injection,0.42,0.000031,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,50,,,,steel,BoP,dry,55,22.5,injection,0.47,0.000039,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,10,,,,steel,BoP,dry,55,22.5,injection,0.36,0.000024,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,30,,,,steel,BoP,dry,55,22.5,injection,0.39,0.000038,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,50,,,,steel,BoP,dry,55,22.5,injection,0.43,0.000042,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,10,,,,steel,BoP,dry,55,22.5,injection,0.34,0.000011,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,30,,,,steel,BoP,dry,55,22.5,injection,0.37,0.000015,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,50,,,,steel,BoP,dry,55,22.5,injection,0.40,0.000016,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,10,,,,steel,BoP,dry,55,22.5,injection,0.28,0.000010,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,30,,,,steel,BoP,dry,55,22.5,injection,0.32,0.000010,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,50,,,,steel,BoP,dry,55,22.5,injection,0.34,0.000011,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,10,,,,steel,BoP,dry,55,22.5,injection,0.48,0.000037,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,30,,,,steel,BoP,dry,55,22.5,injection,0.49,0.000044,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,50,,,,steel,BoP,dry,55,22.5,injection,0.55,0.000053,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 5 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,10,,,,steel,BoP,dry,55,22.5,injection,0.44,0.000037,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,30,,,,steel,BoP,dry,55,22.5,injection,0.54,0.000053,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,0,100,,,50,,,,steel,BoP,dry,55,22.5,injection,0.57,0.000054,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,10,,,,steel,BoP,dry,55,22.5,injection,0.40,0.000021,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,30,,,,steel,BoP,dry,55,22.5,injection,0.48,0.000039,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,1,99,,,50,,,,steel,BoP,dry,55,22.5,injection,0.51,0.000039,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,10,,,,steel,BoP,dry,55,22.5,injection,0.37,0.000013,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,30,,,,steel,BoP,dry,55,22.5,injection,0.44,0.000022,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,3,97,,,50,,,,steel,BoP,dry,55,22.5,injection,0.44,0.000024,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,10,,,,steel,BoP,dry,55,22.5,injection,0.33,0.000010,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,30,,,,steel,BoP,dry,55,22.5,injection,0.38,0.000011,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,5,95,,,50,,,,steel,BoP,dry,55,22.5,injection,0.35,0.000011,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,10,,,,steel,BoP,dry,55,22.5,injection,0.52,0.000039,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,30,,,,steel,BoP,dry,55,22.5,injection,0.58,0.000049,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUMAR2025,PA66,0,0,0,10,90,,,50,,,,steel,BoP,dry,55,22.5,injection,0.62,0.000051,,,,10.1002/app.57081,bar_chart,medium,Abrading frequency: 25 Hz,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,120,1,,,steel,,dry,,25,injection,0.256,,,,,,10.1016/j.wear.2021.203899,prose,high,2026-09-01
KUNISHIMA2021,PA66,0,15,0,0,85,,,120,1,,,steel,,dry,,25,injection,0.305,,,,,,10.1016/j.wear.2021.203899,prose,high,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,350,1,,,steel,,lubricated,,25,injection,0.050,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,15,0,0,85,,,350,1,,,steel,,lubricated,,25,injection,0.040,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,33,0,0,67,,,350,1,,,steel,,lubricated,,25,injection,0.040,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,100,,,350,1,,,steel,,lubricated,,25,injection,0.035,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,220,1,,,steel,,lubricated,,25,injection,0.045,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,15,0,0,85,,,220,1,,,steel,,lubricated,,25,injection,0.040,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,350,1,,,steel,,lubricated,,25,injection,0.040,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,350,1,,,steel,,lubricated,,80,injection,0.090,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,15,0,0,85,,,350,1,,,steel,,lubricated,,80,injection,0.090,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
KUNISHIMA2021,PA66,0,0,0,0,90,CF,10,220,1,,,steel,,lubricated,,25,injection,0.040,,,,,,10.1016/j.wear.2021.203899,line_graph,low,2026-09-01
LI2010,PA6,90,0,0,0,,polyurethane,10,78.5,1000,,,steel,BoP,dry,50,20,cast,0.102,0.0000354,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 3.54e-5 mm3/Nm,2026-09-01
LI2010,PA6,90,0,0,0,,polyurethane,10,157,1000,,,steel,BoP,dry,50,20,cast,0.171,0.000177,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 17.7e-5 mm3/Nm,2026-09-01
LI2010,PA6,89.1,1,0,0,,polyurethane,9.9,78.5,1000,,,steel,BoP,dry,50,20,cast,0.096,0.0000324,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 3.24e-5 mm3/Nm,2026-09-01
LI2010,PA6,89.1,1,0,0,,polyurethane,9.9,157,1000,,,steel,BoP,dry,50,20,cast,0.109,0.0000702,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 7.02e-5 mm3/Nm,2026-09-01
LI2010,PA6,88.2,2,0,0,,polyurethane,9.8,78.5,1000,,,steel,BoP,dry,50,20,cast,0.094,0.0000148,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 1.48e-5 mm3/Nm,2026-09-01
LI2010,PA6,88.2,2,0,0,,polyurethane,9.8,157,1000,,,steel,BoP,dry,50,20,cast,0.108,0.0000754,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 7.54e-5 mm3/Nm,2026-09-01
LI2010,PA6,87.3,3,0,0,,polyurethane,9.7,78.5,1000,,,steel,BoP,dry,50,20,cast,0.090,0.0000147,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 1.47e-5 mm3/Nm,2026-09-01
LI2010,PA6,87.3,3,0,0,,polyurethane,9.7,157,1000,,,steel,BoP,dry,50,20,cast,0.089,0.0000487,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 4.87e-5 mm3/Nm,2026-09-01
LI2010,PA6,85.5,5,0,0,,polyurethane,9.5,78.5,1000,,,steel,BoP,dry,50,20,cast,0.071,0.0000110,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 1.10e-5 mm3/Nm,2026-09-01
LI2010,PA6,85.5,5,0,0,,polyurethane,9.5,157,1000,,,steel,BoP,dry,50,20,cast,0.077,0.0000408,,,,10.1016/j.wear.2010.04.004,table,high,speed reported in r/min; wear rate reported as 4.08e-5 mm3/Nm,2026-09-01
LI2010,PA6,90,0,0,0,,polyurethane,10,78.5,500,,,steel,BoP,dry,50,20,cast,0.175,0.000026,,,,10.1016/j.wear.2010.04.004,line_graph,low,speed reported in r/min; digitized from Fig 7 and Fig 8,2026-09-01
LI2010,PA6,89.1,1,0,0,,polyurethane,9.9,78.5,500,,,steel,BoP,dry,50,20,cast,0.173,0.000018,,,,10.1016/j.wear.2010.04.004,line_graph,low,speed reported in r/min; digitized from Fig 7 and Fig 8,2026-09-01
LI2010,PA6,88.2,2,0,0,,polyurethane,9.8,78.5,500,,,steel,BoP,dry,50,20,cast,0.158,0.000009,,,,10.1016/j.wear.2010.04.004,line_graph,low,speed reported in r/min; digitized from Fig 7 and Fig 8,2026-09-01
LI2013,PA6,100,0,0,0,,,,,0.020943951023931956,,,steel,PoD,dry,,,injection,0.2111,2.769e-5,,,,10.1016/j.matdes.2012.11.011,table,high,speed: 200 rpm; wear rate reported as 2.769 x 10^-5 mm3/Nm; Converted from rpm to m/s using 10.0 mm disc diameter,2026-09-01
LI2013,PA6,85,15,0,0,,,,,0.020943951023931956,,,steel,PoD,dry,,,injection,0.2063,1.645e-5,,,,10.1016/j.matdes.2012.11.011,table,high,speed: 200 rpm; wear rate reported as 1.; Converted from rpm to m/s using 10.0 mm disc diameter,2026-09-01
LI2024,PA66,0,0,0,0,100,,,1.2,0.1,7200,4,PA6,PoD,dry,,25,injection,0.09,1.5e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact,2026-09-01
LI2024,PA66,0,0,0,0,100,,,3.9,0.1,7200,6,PA6,PoD,dry,,25,injection,0.10,1.3e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact,2026-09-01
LI2024,PA66,0,0,0,0,100,,,1.2,0.5,36000,20,PA6,PoD,dry,,25,injection,0.11,1.8e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact,2026-09-01
LI2024,PA66,0,0,0,0,100,,,3.9,0.5,36000,30,PA6,PoD,dry,,25,injection,0.66,4.6e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact,2026-09-01
LI2024,PA66,0,0,0,0,100,,,1.2,0.1,7200,4,PA6,PoD,lubricated,,25,injection,0.12,2.6e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,0,0,0,100,,,1.2,0.5,36000,20,PA6,PoD,lubricated,,25,injection,0.084,2.0e-8,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,0,0,0,100,,,3.9,0.5,36000,30,PA6,PoD,lubricated,,25,injection,0.087,1.4e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66 contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,13,0,0,87,,,1.2,0.1,7200,4,PA6,PoD,dry,,25,injection,0.49,2.9e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact,2026-09-01
LI2024,PA66,0,13,0,0,87,,,3.9,0.1,7200,6,PA6,PoD,dry,,25,injection,0.38,2.1e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact,2026-09-01
LI2024,PA66,0,13,0,0,87,,,1.2,0.5,36000,20,PA6,PoD,dry,,25,injection,0.58,1.7e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact,2026-09-01
LI2024,PA66,0,13,0,0,87,,,3.9,0.5,36000,30,PA6,PoD,dry,,25,injection,0.46,4.6e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact,2026-09-01
LI2024,PA66,0,13,0,0,87,,,1.2,0.1,7200,4,PA6,PoD,lubricated,,25,injection,0.13,4.7e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,13,0,0,87,,,3.9,0.1,7200,6,PA6,PoD,lubricated,,25,injection,0.10,1.8e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,13,0,0,87,,,1.2,0.5,36000,20,PA6,PoD,lubricated,,25,injection,0.10,1.3e-6,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact; MOLYKOTE EM-50L grease,2026-09-01
LI2024,PA66,0,13,0,0,87,,,3.9,0.5,36000,30,PA6,PoD,lubricated,,25,injection,0.098,4.2e-7,,,,10.1007/s11249-024-01941-6,bar_chart,medium,Self-mated PA66+13%GF contact; MOLYKOTE EM-50L grease,2026-09-01
